date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-02-24,45746,2026022401003341,SAGAR,78,91,10,"1,838.00","18,380.00"
2026-02-24,45747,2026022401003340,SAGAR,36,91,70,"1,839.50","128,765.00"
2026-02-24,45748,2026022401003430,SAGAR,58,91,27,"1,835.00","49,545.00"
2026-02-24,45749,2026022401003397,SAGAR,13,91,10,"1,835.00","18,350.00"
2026-02-24,45750,2026022401003396,SAGAR,16,91,100,"1,837.00","183,700.00"
2026-02-24,45751,2026022401003395,SAGAR,48,91,90,"1,837.20","165,348.00"
2026-02-24,45752,2026022401003394,SAGAR,83,91,80,"1,837.70","147,016.00"
2026-02-24,45753,2026022401003393,SAGAR,78,91,100,"1,837.80","183,780.00"
2026-02-24,45754,2026022401003593,SAIL,45,57,10,"1,310.00","13,100.00"
2026-02-24,45755,2026022401003579,SAIL,45,49,10,"1,310.00","13,100.00"
2026-02-24,45756,2026022401003577,SAIL,45,48,10,"1,310.00","13,100.00"
2026-02-24,45757,2026022401003572,SAIL,34,21,10,"1,320.00","13,200.00"
2026-02-24,45758,2026022401003571,SAIL,34,45,10,"1,320.00","13,200.00"
2026-02-24,45759,2026022401003570,SAIL,34,4,10,"1,320.00","13,200.00"
2026-02-24,45760,2026022401003133,SAIL,13,41,18,"1,306.30","23,513.40"
2026-02-24,45761,2026022401003132,SAIL,41,41,180,"1,310.00","235,800.00"
2026-02-24,45762,2026022401003131,SAIL,18,41,40,"1,310.00","52,400.00"
2026-02-24,45763,2026022401003122,SAIL,60,60,10,"1,324.00","13,240.00"
2026-02-24,45764,2026022401003119,SAIL,18,58,10,"1,310.00","13,100.00"
2026-02-24,45765,2026022401003115,SAIL,60,35,10,"1,320.00","13,200.00"
2026-02-24,45766,2026022401003193,SAIL,13,41,20,"1,305.30","26,106.00"
2026-02-24,45767,2026022401003192,SAIL,42,41,100,"1,306.00","130,600.00"
2026-02-24,45768,2026022401003178,SAIL,58,48,11,"1,306.00","14,366.00"
2026-02-24,45769,2026022401003163,SAIL,60,7,10,"1,320.00","13,200.00"
2026-02-24,45770,2026022401003158,SAIL,13,48,10,"1,306.10","13,061.00"
2026-02-24,45771,2026022401003136,SAIL,60,60,10,"1,324.00","13,240.00"
2026-02-24,45772,2026022401003277,SAIL,60,58,10,"1,320.00","13,200.00"
2026-02-24,45773,2026022401003269,SAIL,45,58,10,"1,310.00","13,100.00"
2026-02-24,45774,2026022401003241,SAIL,34,42,10,"1,306.10","13,061.00"
2026-02-24,45775,2026022401003228,SAIL,32,11,10,"1,306.00","13,060.00"
2026-02-24,45776,2026022401003227,SAIL,38,49,10,"1,306.10","13,061.00"
2026-02-24,45777,2026022401003194,SAIL,70,41,380,"1,305.30","496,014.00"
2026-02-24,45778,2026022401003438,SAIL,16,49,10,"1,307.00","13,070.00"
2026-02-24,45779,2026022401003357,SAIL,60,67,10,"1,321.00","13,210.00"
2026-02-24,45780,2026022401003326,SAIL,34,48,31,"1,306.20","40,492.20"
2026-02-24,45781,2026022401003325,SAIL,45,48,10,"1,310.00","13,100.00"
2026-02-24,45782,2026022401003323,SAIL,60,41,10,"1,322.00","13,220.00"
2026-02-24,45783,2026022401003297,SAIL,45,41,30,"1,310.00","39,300.00"
2026-02-24,45784,2026022401003562,SAIL,45,19,10,"1,310.00","13,100.00"
2026-02-24,45785,2026022401003549,SAIL,60,55,10,"1,320.00","13,200.00"
2026-02-24,45786,2026022401003542,SAIL,21,58,20,"1,315.00","26,300.00"
2026-02-24,45787,2026022401003541,SAIL,21,42,20,"1,314.00","26,280.00"
2026-02-24,45788,2026022401003488,SAIL,60,57,10,"1,320.00","13,200.00"
2026-02-24,45789,2026022401003487,SAIL,60,42,10,"1,310.00","13,100.00"
2026-02-24,45790,2026022401003449,SANIMA,66,22,173,338.00,"58,474.00"
2026-02-24,45791,2026022401003448,SANIMA,66,59,50,338.00,"16,900.00"
2026-02-24,45792,2026022401003447,SANIMA,66,21,580,337.00,"195,460.00"
2026-02-24,45793,2026022401003446,SANIMA,66,7,11,336.60,"3,702.60"
2026-02-24,45794,2026022401003445,SANIMA,66,34,"1,000",336.00,"336,000.00"
2026-02-24,45795,2026022401003444,SANIMA,66,45,300,336.00,"100,800.00"
2026-02-24,45796,2026022401003406,SANIMA,16,45,94,333.00,"31,302.00"
2026-02-24,45797,2026022401003415,SANIMA,66,47,28,334.00,"9,352.00"
2026-02-24,45798,2026022401003414,SANIMA,66,57,119,334.00,"39,746.00"
2026-02-24,45799,2026022401003413,SANIMA,66,45,300,334.00,"100,200.00"
2026-02-24,45800,2026022401003412,SANIMA,66,42,64,334.00,"21,376.00"
2026-02-24,45801,2026022401003411,SANIMA,66,58,150,334.00,"50,100.00"
2026-02-24,45802,2026022401003410,SANIMA,66,17,200,333.50,"66,700.00"
2026-02-24,45803,2026022401003421,SANIMA,66,59,15,335.00,"5,025.00"
2026-02-24,45804,2026022401003420,SANIMA,66,58,700,335.00,"234,500.00"
2026-02-24,45805,2026022401003419,SANIMA,66,26,100,335.00,"33,500.00"
2026-02-24,45806,2026022401003418,SANIMA,66,6,440,335.00,"147,400.00"
2026-02-24,45807,2026022401003417,SANIMA,66,38,270,334.80,"90,396.00"
2026-02-24,45808,2026022401003416,SANIMA,66,58,500,334.70,"167,350.00"
2026-02-24,45809,2026022401003318,SARBTM,69,39,10,865.90,"8,659.00"
2026-02-24,45810,2026022401003295,SARBTM,42,58,559,860.00,"480,740.00"
2026-02-24,45811,2026022401003294,SARBTM,34,58,26,863.00,"22,438.00"
2026-02-24,45812,2026022401003204,SARBTM,45,39,50,865.90,"43,295.00"
2026-02-24,45813,2026022401003100,SARBTM,42,14,550,860.00,"473,000.00"
2026-02-24,45814,2026022401003426,SBI,44,40,500,406.40,"203,200.00"
2026-02-24,45815,2026022401003110,SBI,22,40,500,406.30,"203,150.00"
2026-02-24,45816,2026022401003432,SBL,48,54,100,375.00,"37,500.00"
2026-02-24,45817,2026022401003232,SBLD2091,100,13,200,"1,075.00","215,000.00"
2026-02-24,45818,2026022401003180,SBLD84,100,13,100,"1,051.00","105,100.00"
2026-02-24,45819,2026022401003569,SCB,45,58,10,639.00,"6,390.00"
2026-02-24,45820,2026022401003302,SCB,52,39,400,640.00,"256,000.00"
2026-02-24,45821,2026022401003127,SHLB,1,5,8,"1,545.40","12,363.20"
2026-02-24,45822,2026022401003589,SNLI,36,6,10,448.00,"4,480.00"
2026-02-24,45823,2026022401003556,SNLI,36,22,12,448.00,"5,376.00"
2026-02-24,45824,2026022401003522,SNLI,44,60,55,447.00,"24,585.00"
2026-02-24,45825,2026022401003499,SNLI,58,60,44,447.00,"19,668.00"
2026-02-24,45826,2026022401003385,SNLI,58,32,16,447.00,"7,152.00"
2026-02-24,45827,2026022401003231,SNLI,21,17,2,440.00,880.00
2026-02-24,45828,2026022401003207,SNLI,34,68,10,446.00,"4,460.00"
2026-02-24,45829,2026022401003206,SNLI,34,42,16,445.00,"7,120.00"
2026-02-24,45830,2026022401003102,SNLI,18,53,16,444.00,"7,104.00"
2026-02-24,45831,2026022401003553,SRLI,42,57,100,386.00,"38,600.00"
2026-02-24,45832,2026022401003462,SRLI,62,56,10,386.00,"3,860.00"
2026-02-24,45833,2026022401003408,SRLI,81,17,12,385.30,"4,623.60"
2026-02-24,45834,2026022401003400,SRLI,81,25,11,385.30,"4,238.30"
2026-02-24,45835,2026022401003217,SRLI,81,11,12,385.30,"4,623.60"
2026-02-24,45836,2026022401003216,SRLI,81,58,12,385.30,"4,623.60"
2026-02-24,45837,2026022401003137,SRLI,81,53,12,385.30,"4,623.60"
2026-02-24,45838,2026022401003118,SRLI,81,58,50,385.30,"19,265.00"
2026-02-24,45839,2026022401003507,SWASTIK,41,49,10,"2,766.00","27,660.00"
2026-02-24,45840,2026022401003498,SWASTIK,43,58,10,"2,800.00","28,000.00"
2026-02-24,45841,2026022401003591,SYPNL,95,10,55,"1,814.00","99,770.00"
2026-02-24,45842,2026022401003590,SYPNL,77,58,10,"1,810.00","18,100.00"
2026-02-24,45843,2026022401003580,SYPNL,77,19,10,"1,810.00","18,100.00"
2026-02-24,45844,2026022401003565,SYPNL,76,7,10,"1,814.80","18,148.00"
2026-02-24,45845,2026022401003564,SYPNL,76,58,10,"1,810.00","18,100.00"
2026-02-24,45846,2026022401003545,SYPNL,77,7,10,"1,814.80","18,148.00"
2026-02-24,45847,2026022401003126,SYPNL,36,62,16,"1,809.90","28,958.40"
2026-02-24,45848,2026022401003117,SYPNL,77,62,60,"1,809.90","108,594.00"
2026-02-24,45849,2026022401003109,SYPNL,77,58,20,"1,809.90","36,198.00"
2026-02-24,45850,2026022401003105,SYPNL,49,77,10,"1,810.00","18,100.00"
2026-02-24,45851,2026022401003168,SYPNL,35,45,50,"1,809.00","90,450.00"
2026-02-24,45852,2026022401003164,SYPNL,25,36,10,"1,808.10","18,081.00"
2026-02-24,45853,2026022401003162,SYPNL,25,58,10,"1,808.10","18,081.00"
2026-02-24,45854,2026022401003152,SYPNL,38,58,10,"1,808.10","18,081.00"
2026-02-24,45855,2026022401003141,SYPNL,77,42,90,"1,809.00","162,810.00"
2026-02-24,45856,2026022401003138,SYPNL,77,58,10,"1,809.00","18,090.00"
2026-02-24,45857,2026022401003174,SYPNL,35,49,10,"1,809.90","18,099.00"
2026-02-24,45858,2026022401003173,SYPNL,35,49,20,"1,809.90","36,198.00"
2026-02-24,45859,2026022401003172,SYPNL,35,32,500,"1,809.90","904,950.00"
2026-02-24,45860,2026022401003171,SYPNL,35,14,10,"1,809.90","18,099.00"
2026-02-24,45861,2026022401003170,SYPNL,35,91,10,"1,809.00","18,090.00"
2026-02-24,45862,2026022401003169,SYPNL,35,56,10,"1,809.00","18,090.00"
2026-02-24,45863,2026022401003205,SYPNL,25,3,10,"1,808.10","18,081.00"
2026-02-24,45864,2026022401003201,SYPNL,42,77,"1,000","1,810.00","1,810,000.00"
2026-02-24,45865,2026022401003197,SYPNL,25,34,10,"1,808.10","18,081.00"
2026-02-24,45866,2026022401003177,SYPNL,35,77,240,"1,810.00","434,400.00"
2026-02-24,45867,2026022401003176,SYPNL,35,34,100,"1,809.90","180,990.00"
2026-02-24,45868,2026022401003175,SYPNL,35,32,50,"1,809.90","90,495.00"
2026-02-24,45869,2026022401003236,SYPNL,63,56,10,"1,809.00","18,090.00"
2026-02-24,45870,2026022401003235,SYPNL,63,4,70,"1,809.00","126,630.00"
2026-02-24,45871,2026022401003234,SYPNL,63,42,10,"1,808.50","18,085.00"
2026-02-24,45872,2026022401003233,SYPNL,77,4,10,"1,809.00","18,090.00"
2026-02-24,45873,2026022401003226,SYPNL,83,88,10,"1,803.00","18,030.00"
2026-02-24,45874,2026022401003210,SYPNL,58,4,20,"1,809.00","36,180.00"
2026-02-24,45875,2026022401003248,SYPNL,14,77,10,"1,810.00","18,100.00"
2026-02-24,45876,2026022401003247,SYPNL,14,77,110,"1,810.00","199,100.00"
2026-02-24,45877,2026022401003242,SYPNL,49,49,10,"1,804.00","18,040.00"
2026-02-24,45878,2026022401003239,SYPNL,63,77,280,"1,810.00","506,800.00"
2026-02-24,45879,2026022401003238,SYPNL,63,3,30,"1,809.90","54,297.00"
2026-02-24,45880,2026022401003237,SYPNL,63,13,100,"1,809.00","180,900.00"
2026-02-24,45881,2026022401003254,SYPNL,14,28,10,"1,810.00","18,100.00"
2026-02-24,45882,2026022401003253,SYPNL,14,38,30,"1,810.00","54,300.00"
2026-02-24,45883,2026022401003252,SYPNL,14,43,10,"1,810.00","18,100.00"
2026-02-24,45884,2026022401003251,SYPNL,14,58,10,"1,810.00","18,100.00"
2026-02-24,45885,2026022401003250,SYPNL,14,16,10,"1,810.00","18,100.00"
2026-02-24,45886,2026022401003249,SYPNL,14,6,50,"1,810.00","90,500.00"
2026-02-24,45887,2026022401003260,SYPNL,14,57,10,"1,810.00","18,100.00"
2026-02-24,45888,2026022401003259,SYPNL,14,58,10,"1,810.00","18,100.00"
2026-02-24,45889,2026022401003258,SYPNL,14,7,10,"1,810.00","18,100.00"
2026-02-24,45890,2026022401003257,SYPNL,14,58,10,"1,810.00","18,100.00"
2026-02-24,45891,2026022401003256,SYPNL,14,51,15,"1,810.00","27,150.00"
2026-02-24,45892,2026022401003255,SYPNL,14,16,150,"1,810.00","271,500.00"
2026-02-24,45893,2026022401003267,SYPNL,76,34,10,"1,810.00","18,100.00"
2026-02-24,45894,2026022401003265,SYPNL,14,45,10,"1,810.00","18,100.00"
2026-02-24,45895,2026022401003264,SYPNL,14,45,10,"1,810.00","18,100.00"
2026-02-24,45896,2026022401003263,SYPNL,14,21,10,"1,810.00","18,100.00"
2026-02-24,45897,2026022401003262,SYPNL,14,11,10,"1,810.00","18,100.00"
2026-02-24,45898,2026022401003261,SYPNL,14,58,15,"1,810.00","27,150.00"
2026-02-24,45899,2026022401003300,SYPNL,77,55,10,"1,809.20","18,092.00"
2026-02-24,45900,2026022401003299,SYPNL,77,8,90,"1,809.00","162,810.00"
2026-02-24,45901,2026022401003293,SYPNL,45,35,50,"1,808.50","90,425.00"
2026-02-24,45902,2026022401003287,SYPNL,77,8,10,"1,809.00","18,090.00"
2026-02-24,45903,2026022401003286,SYPNL,77,58,10,"1,809.00","18,090.00"
2026-02-24,45904,2026022401003283,SYPNL,45,26,10,"1,808.50","18,085.00"
2026-02-24,45905,2026022401003308,SYPNL,63,42,50,"1,810.00","90,500.00"
2026-02-24,45906,2026022401003307,SYPNL,63,55,10,"1,810.00","18,100.00"
2026-02-24,45907,2026022401003306,SYPNL,63,44,10,"1,810.00","18,100.00"
2026-02-24,45908,2026022401003305,SYPNL,63,45,100,"1,810.00","181,000.00"
2026-02-24,45909,2026022401003304,SYPNL,63,58,10,"1,810.00","18,100.00"
2026-02-24,45910,2026022401003303,SYPNL,63,34,10,"1,810.00","18,100.00"
2026-02-24,45911,2026022401003314,SYPNL,63,58,100,"1,810.00","181,000.00"
2026-02-24,45912,2026022401003313,SYPNL,63,6,10,"1,810.00","18,100.00"
2026-02-24,45913,2026022401003312,SYPNL,63,58,20,"1,810.00","36,200.00"
2026-02-24,45914,2026022401003311,SYPNL,63,58,22,"1,810.00","39,820.00"
2026-02-24,45915,2026022401003310,SYPNL,63,59,10,"1,810.00","18,100.00"
2026-02-24,45916,2026022401003309,SYPNL,63,91,10,"1,810.00","18,100.00"
2026-02-24,45917,2026022401003324,SYPNL,14,77,500,"1,810.00","905,000.00"
2026-02-24,45918,2026022401003322,SYPNL,16,77,46,"1,810.00","83,260.00"
2026-02-24,45919,2026022401003321,SYPNL,16,4,10,"1,809.00","18,090.00"
2026-02-24,45920,2026022401003320,SYPNL,16,91,44,"1,808.50","79,574.00"
2026-02-24,45921,2026022401003319,SYPNL,45,91,40,"1,808.50","72,340.00"
2026-02-24,45922,2026022401003315,SYPNL,63,77,138,"1,810.00","249,780.00"
2026-02-24,45923,2026022401003359,SYPNL,58,45,10,"1,809.00","18,090.00"
2026-02-24,45924,2026022401003355,SYPNL,58,36,10,"1,809.00","18,090.00"
2026-02-24,45925,2026022401003348,SYPNL,44,58,74,"1,810.00","133,940.00"
2026-02-24,45926,2026022401003347,SYPNL,44,77,316,"1,810.00","571,960.00"
2026-02-24,45927,2026022401003346,SYPNL,44,13,10,"1,809.00","18,090.00"
2026-02-24,45928,2026022401003345,SYPNL,44,48,100,"1,808.30","180,830.00"
2026-02-24,45929,2026022401003377,SYPNL,35,58,10,"1,810.00","18,100.00"
2026-02-24,45930,2026022401003376,SYPNL,35,49,10,"1,810.00","18,100.00"
2026-02-24,45931,2026022401003375,SYPNL,35,91,10,"1,810.00","18,100.00"
2026-02-24,45932,2026022401003374,SYPNL,35,11,10,"1,810.00","18,100.00"
2026-02-24,45933,2026022401003373,SYPNL,35,58,242,"1,810.00","438,020.00"
2026-02-24,45934,2026022401003372,SYPNL,35,58,10,"1,809.00","18,090.00"
2026-02-24,45935,2026022401003383,SYPNL,76,89,10,"1,810.10","18,101.00"
2026-02-24,45936,2026022401003382,SYPNL,35,16,10,"1,810.00","18,100.00"
2026-02-24,45937,2026022401003381,SYPNL,35,48,45,"1,810.00","81,450.00"
2026-02-24,45938,2026022401003380,SYPNL,35,8,10,"1,810.00","18,100.00"
2026-02-24,45939,2026022401003379,SYPNL,35,42,10,"1,810.00","18,100.00"
2026-02-24,45940,2026022401003378,SYPNL,35,38,10,"1,810.00","18,100.00"
2026-02-24,45941,2026022401003423,SYPNL,77,42,40,"1,810.00","72,400.00"
2026-02-24,45942,2026022401003422,SYPNL,77,42,10,"1,809.00","18,090.00"
2026-02-24,45943,2026022401003392,SYPNL,76,6,10,"1,810.00","18,100.00"
2026-02-24,45944,2026022401003387,SYPNL,35,22,10,"1,810.00","18,100.00"
2026-02-24,45945,2026022401003386,SYPNL,35,45,10,"1,810.00","18,100.00"
2026-02-24,45946,2026022401003384,SYPNL,76,4,10,"1,810.90","18,109.00"
2026-02-24,45947,2026022401003450,SYPNL,70,69,10,"1,808.00","18,080.00"
2026-02-24,45948,2026022401003443,SYPNL,58,59,20,"1,811.00","36,220.00"
2026-02-24,45949,2026022401003442,SYPNL,77,59,10,"1,811.00","18,110.00"
2026-02-24,45950,2026022401003431,SYPNL,70,32,10,"1,808.00","18,080.00"
2026-02-24,45951,2026022401003425,SYPNL,77,59,10,"1,811.00","18,110.00"
2026-02-24,45952,2026022401003424,SYPNL,77,6,40,"1,810.00","72,400.00"
2026-02-24,45953,2026022401003469,SYPNL,77,42,40,"1,811.00","72,440.00"
2026-02-24,45954,2026022401003468,SYPNL,77,59,137,"1,811.00","248,107.00"
2026-02-24,45955,2026022401003467,SYPNL,77,42,10,"1,810.00","18,100.00"
2026-02-24,45956,2026022401003461,SYPNL,77,59,10,"1,811.00","18,110.00"
2026-02-24,45957,2026022401003460,SYPNL,36,59,13,"1,811.00","23,543.00"
2026-02-24,45958,2026022401003452,SYPNL,70,57,10,"1,808.00","18,080.00"
2026-02-24,45959,2026022401003475,SYPNL,77,58,10,"1,812.00","18,120.00"
2026-02-24,45960,2026022401003474,SYPNL,77,50,10,"1,811.00","18,110.00"
2026-02-24,45961,2026022401003473,SYPNL,77,58,10,"1,811.00","18,110.00"
2026-02-24,45962,2026022401003472,SYPNL,77,59,10,"1,811.00","18,110.00"
2026-02-24,45963,2026022401003471,SYPNL,77,58,10,"1,811.00","18,110.00"
2026-02-24,45964,2026022401003470,SYPNL,77,41,10,"1,811.00","18,110.00"
2026-02-24,45965,2026022401003481,SYPNL,77,65,10,"1,813.00","18,130.00"
2026-02-24,45966,2026022401003480,SYPNL,77,6,10,"1,813.00","18,130.00"
2026-02-24,45967,2026022401003479,SYPNL,77,7,10,"1,812.00","18,120.00"
2026-02-24,45968,2026022401003478,SYPNL,77,49,10,"1,812.00","18,120.00"
2026-02-24,45969,2026022401003477,SYPNL,77,89,10,"1,812.00","18,120.00"
2026-02-24,45970,2026022401003476,SYPNL,77,42,50,"1,812.00","90,600.00"
2026-02-24,45971,2026022401003500,SYPNL,77,42,90,"1,814.00","163,260.00"
2026-02-24,45972,2026022401003486,SYPNL,77,75,20,"1,814.00","36,280.00"
2026-02-24,45973,2026022401003485,SYPNL,77,28,100,"1,814.00","181,400.00"
2026-02-24,45974,2026022401003484,SYPNL,77,42,10,"1,813.00","18,130.00"
2026-02-24,45975,2026022401003483,SYPNL,77,49,10,"1,813.00","18,130.00"
2026-02-24,45976,2026022401003482,SYPNL,77,1,10,"1,813.00","18,130.00"
2026-02-24,45977,2026022401003539,SYPNL,49,62,19,"1,808.10","34,353.90"
2026-02-24,45978,2026022401003538,SYPNL,49,50,10,"1,808.10","18,081.00"
2026-02-24,45979,2026022401003504,SYPNL,77,29,10,"1,814.90","18,149.00"
2026-02-24,45980,2026022401003503,SYPNL,77,39,100,"1,814.80","181,480.00"
2026-02-24,45981,2026022401003502,SYPNL,77,42,10,"1,814.00","18,140.00"
2026-02-24,45982,2026022401003501,SYPNL,77,49,10,"1,814.00","18,140.00"
2026-02-24,45983,2026022401003512,TTL,58,58,10,853.00,"8,530.00"
2026-02-24,45984,2026022401003492,TTL,60,4,10,855.00,"8,550.00"
2026-02-24,45985,2026022401003465,TTL,60,7,10,852.20,"8,522.00"
2026-02-24,45986,2026022401003337,TTL,28,42,41,852.00,"34,932.00"
2026-02-24,45987,2026022401003190,TTL,49,6,48,850.10,"40,804.80"
2026-02-24,45988,2026022401003189,TTL,42,6,302,852.00,"257,304.00"
2026-02-24,45989,2026022401003097,TTL,17,57,10,855.00,"8,550.00"
2026-02-24,45990,2026022401003188,TTL,14,6,550,852.10,"468,655.00"
2026-02-24,45991,2026022401003187,TTL,35,6,100,853.00,"85,300.00"
2026-02-24,45992,2026022401003153,TTL,42,7,60,856.90,"51,414.00"
2026-02-24,45993,2026022401003128,TTL,42,58,50,856.00,"42,800.00"
2026-02-24,45994,2026022401003099,TTL,17,1,10,856.00,"8,560.00"
2026-02-24,45995,2026022401003098,TTL,17,59,10,856.00,"8,560.00"
2026-02-24,45996,2026022401003143,ULBSL,17,49,6,"3,096.80","18,580.80"
2026-02-24,45997,2026022401003116,UNL,58,43,10,"46,200.00","462,000.00"
2026-02-24,45998,2026022401003441,UNLB,59,17,10,"1,831.10","18,311.00"
2026-02-24,45999,2026022401003407,UNLB,59,58,10,"1,833.00","18,330.00"
2026-02-24,46001,2026022401003079,BANDIPUR,42,58,10,879.00,"8,790.00"
2026-02-24,46002,2026022401003063,BANDIPUR,42,53,10,879.00,"8,790.00"
2026-02-24,46003,2026022401003061,BANDIPUR,49,21,10,880.00,"8,800.00"
2026-02-24,46004,2026022401003054,BANDIPUR,28,75,100,882.00,"88,200.00"
2026-02-24,46005,2026022401003053,BANDIPUR,28,45,10,881.00,"8,810.00"
2026-02-24,46006,2026022401003052,BANDIPUR,28,45,10,880.00,"8,800.00"
2026-02-24,46007,2026022401002892,BANDIPUR,42,58,20,878.10,"17,562.00"
2026-02-24,46008,2026022401002782,BANDIPUR,74,49,10,878.00,"8,780.00"
2026-02-24,46009,2026022401002780,BANDIPUR,74,42,10,878.00,"8,780.00"
2026-02-24,46010,2026022401002649,BANDIPUR,74,35,10,878.00,"8,780.00"
2026-02-24,46011,2026022401003045,BANDIPUR,28,42,10,880.00,"8,800.00"
2026-02-24,46012,2026022401003044,BANDIPUR,28,45,10,880.00,"8,800.00"
2026-02-24,46013,2026022401003010,BANDIPUR,35,42,10,879.00,"8,790.00"
2026-02-24,46014,2026022401002895,BANDIPUR,59,58,37,878.00,"32,486.00"
2026-02-24,46015,2026022401002894,BANDIPUR,74,58,70,878.00,"61,460.00"
2026-02-24,46016,2026022401002893,BANDIPUR,34,58,13,878.10,"11,415.30"
2026-02-24,46017,2026022401003051,BANDIPUR,28,74,10,880.00,"8,800.00"
2026-02-24,46018,2026022401003050,BANDIPUR,28,21,10,880.00,"8,800.00"
2026-02-24,46019,2026022401003049,BANDIPUR,28,58,10,880.00,"8,800.00"
2026-02-24,46020,2026022401003048,BANDIPUR,28,58,10,880.00,"8,800.00"
2026-02-24,46021,2026022401003047,BANDIPUR,28,49,10,880.00,"8,800.00"
2026-02-24,46022,2026022401003046,BANDIPUR,28,49,10,880.00,"8,800.00"
2026-02-24,46023,2026022401003093,BHCL,58,45,20,571.90,"11,438.00"
2026-02-24,46024,2026022401003078,BHCL,101,42,10,570.00,"5,700.00"
2026-02-24,46025,2026022401003077,BHCL,101,87,10,570.00,"5,700.00"
2026-02-24,46026,2026022401003025,BHCL,58,58,10,569.00,"5,690.00"
2026-02-24,46027,2026022401003011,BHCL,58,45,160,569.00,"91,040.00"
2026-02-24,46028,2026022401002954,BHCL,58,13,10,569.00,"5,690.00"
2026-02-24,46029,2026022401002751,BHCL,58,35,980,569.00,"557,620.00"
2026-02-24,46030,2026022401002737,BHCL,58,58,10,569.00,"5,690.00"
2026-02-24,46031,2026022401002719,BHCL,58,38,10,569.00,"5,690.00"
2026-02-24,46032,2026022401002604,BHCL,19,38,10,568.10,"5,681.00"
2026-02-24,46033,2026022401002935,BHCL,58,6,10,569.00,"5,690.00"
2026-02-24,46034,2026022401002885,BHCL,58,64,10,569.00,"5,690.00"
2026-02-24,46035,2026022401002858,BHCL,55,35,10,569.00,"5,690.00"
2026-02-24,46036,2026022401002840,BHCL,48,66,120,568.20,"68,184.00"
2026-02-24,46037,2026022401002839,BHCL,16,66,500,568.50,"284,250.00"
2026-02-24,46038,2026022401002828,BHCL,55,35,20,569.00,"11,380.00"
2026-02-24,46039,2026022401002975,BUNGAL,42,58,20,626.20,"12,524.00"
2026-02-24,46040,2026022401002884,BUNGAL,49,89,20,630.00,"12,600.00"
2026-02-24,46041,2026022401002881,BUNGAL,49,42,10,630.00,"6,300.00"
2026-02-24,46042,2026022401002880,BUNGAL,49,21,10,630.00,"6,300.00"
2026-02-24,46043,2026022401002879,BUNGAL,49,42,100,630.00,"63,000.00"
2026-02-24,46044,2026022401002878,BUNGAL,49,58,10,630.00,"6,300.00"
2026-02-24,46045,2026022401002770,BUNGAL,10,10,10,629.00,"6,290.00"
2026-02-24,46046,2026022401002764,BUNGAL,42,45,10,626.20,"6,262.00"
2026-02-24,46047,2026022401002717,BUNGAL,42,42,10,626.20,"6,262.00"
2026-02-24,46048,2026022401002650,BUNGAL,42,39,10,626.20,"6,262.00"
2026-02-24,46049,2026022401002877,BUNGAL,49,10,10,630.00,"6,300.00"
2026-02-24,46050,2026022401002775,BUNGAL,10,10,40,630.00,"25,200.00"
2026-02-24,46051,2026022401002774,BUNGAL,10,52,10,630.00,"6,300.00"
2026-02-24,46052,2026022401002773,BUNGAL,10,6,10,630.00,"6,300.00"
2026-02-24,46053,2026022401002772,BUNGAL,10,7,10,630.00,"6,300.00"
2026-02-24,46054,2026022401002771,BUNGAL,10,50,20,630.00,"12,600.00"
2026-02-24,46055,2026022401003009,CITY,75,58,39,467.00,"18,213.00"
2026-02-24,46056,2026022401003008,CITY,3,58,40,467.50,"18,700.00"
2026-02-24,46057,2026022401002792,CREST,57,89,10,"1,310.00","13,100.00"
2026-02-24,46058,2026022401002636,CREST,44,38,10,"1,308.00","13,080.00"
2026-02-24,46059,2026022401002624,CREST,45,58,10,"1,319.50","13,195.00"
2026-02-24,46060,2026022401002800,CZBIL,28,42,10,188.00,"1,880.00"
2026-02-24,46061,2026022401003088,DHEL,16,58,50,680.00,"34,000.00"
2026-02-24,46062,2026022401003087,DHEL,16,58,10,680.00,"6,800.00"
2026-02-24,46063,2026022401003086,DHEL,16,51,20,680.00,"13,600.00"
2026-02-24,46064,2026022401003072,DHEL,58,51,30,680.00,"20,400.00"
2026-02-24,46065,2026022401003071,DHEL,58,58,20,680.00,"13,600.00"
2026-02-24,46066,2026022401003070,DHEL,58,21,10,677.00,"6,770.00"
2026-02-24,46067,2026022401002652,DHEL,38,21,100,676.20,"67,620.00"
2026-02-24,46068,2026022401002639,DHEL,35,21,90,676.30,"60,867.00"
2026-02-24,46069,2026022401002627,DHEL,35,56,10,676.30,"6,763.00"
2026-02-24,46070,2026022401002851,DHEL,16,21,10,675.00,"6,750.00"
2026-02-24,46071,2026022401002850,DHEL,16,50,10,675.00,"6,750.00"
2026-02-24,46072,2026022401002803,DHEL,28,58,10,673.10,"6,731.00"
2026-02-24,46073,2026022401002798,DHEL,28,34,10,673.10,"6,731.00"
2026-02-24,46074,2026022401002670,DHEL,49,21,15,675.00,"10,125.00"
2026-02-24,46075,2026022401002669,DHEL,34,21,100,675.00,"67,500.00"
2026-02-24,46076,2026022401003055,DHEL,16,58,10,675.00,"6,750.00"
2026-02-24,46077,2026022401003037,DHEL,7,45,50,676.00,"33,800.00"
2026-02-24,46078,2026022401003030,DHEL,90,21,50,675.10,"33,755.00"
